GTNum,GTStn,CastType,Pump,StationType,CastNumber,Eventnumber,Latitudedegrees_north,Longitudedegrees_east,Bottomdepthm,DateatMidcastGMTyyyymmdd,TimeGMTatmidcasthhmm,TargetGTDepthm,CorrectedMeanDepthm,stddevDepthm,GP15featuredescription,VolumeQMAL,VolumeSuporL,VolumeFinalL,PumpError,overallpumpnotes,Qpprocessingnotes,Qprocessingnotes,Spprocessingnotes,Sprocessingnotes,Sr_SPT_pM,Y_SPT_pM,Mo_SPT_pM,Rh103LR_pM,Ag_SPT_pM,Cd_SPT_pM,In115LR_pM,Ba_SPT_pM,La_SPT_pM,Ce_SPT_pM,Pr_SPT_pM,Nd143_SPT_pM,Nd146_SPT_pM,Sm147_SPT_pM,Sm149_SPT_pM,Eu151_SPT_pM,Eu153_SPT_pM,Gd157_SPT_pM,Tb_SPT_pM,Gd160_SPT_pM,Dy_SPT_pM,Dy_SPT_pM1,Ho_SPT_pM,Er166_SPT_pM,Er167_SPT_pM,Tm_SPT_pM,Yb172_SPT_pM,Yb174_SPT_pM,Lu_SPT_pM,Pb_SPT_pM,Th_SPT_pM,U_SPT_pM,Al_SPT_pM,P_SPT_pM,Sc_SPT_pM,Ti_SPT_pM,V_SPT_pM,Cr_SPT_pM,Mn_SPT_pM,Fe_SPT_pM,Co_SPT_pM,Ni_SPT_pM,Cu_SPT_pM,Zn_SPT_pM,POC_SPT_uM,PN_SPT_uM,POC_LPT_uM,PN_LPT_uM,PIC_SPT_nM,PIC_LPT_nM,bSi_SPT_nM,bSi_LPT_nM,POC_13_12_SPT_permill,N_15_14_SPT_permil,POC_13_12_LPT_permil,N_15_14_LPT_permil,Sr_LPT_pM,Y_LPT_pM,Mo_LPT_pM,Rh103LR_pM1,Ag_LPT_pM,Cd_LPT_pM,In115LR_pM1,Ba_LPT_pM,La_LPT_pM,Ce_LPT_pM,Pr_LPT_pM,Nd143_LPT_pM,Nd146_LPT_pM,Sm147_LPT_pM,Sm149_LPT_pM,Eu151_LPT_pM,Eu153_LPT_pM,Gd157_LPT_pM,Tb_LPT_pM,Gd160_LPT_pM,Dy_LPT_pM,Dy_LPT_pM1,Ho_LPT_pM,Er166_LPT_pM,Er167_LPT_pM,Tm_LPT_pM,Yb172_LPT_pM,Yb174_LPT_pM,Lu_LPT_pM,Pb_LPT_pM,Th_LPT_pM,U_LPT_pM,Al_LPT_pM,P_LPT_pM,Sc_LPT_pM,Ti_LPT_pM,V_LPT_pM,Cr_LPT_pM,Mn_LPT_pM,Fe56_LPT_pM,Fe57_LPT_pM,Co_LPT_pM,Ni_LPT_pM,Cu_LPT_pM,Zn_LPT_pM,Al_SPT_pM_noneg,Al_LPT_pM_noneg,POM_SPT_ugL,POM_LPT_ugL,CaCO3_SPT_ugL,CaCO3_LPT_ugL,opal_SPT_ugL,opal_LPT_ugL,litho_SPT_ugL,litho_LPT_ugL,FeOH3_SPT_ugL,FeOH3_LPT_ugL,MnO2_SPT_ugL,MnO2_LPT_ugL,SPM_SPT_ugL,SPM_LPT_ugL,fPOM_SPT,fCaCO3_SPT,fopal_SPT,flitho_SPT,fFeOH3_SPT,fMnO2_SPT,fPOM_LPT,fCaCO3_LPT,fopal_LPT,flitho_LPT,fFeOH3_LPT,fMnO2_LPT,CP_SPT_molmol,CP_LPT_molmol,NP_SPT_molmol,NP_LPT_molmol,CN_SPT_molmol,CN_LPT_molmol,CdP_SPT_mmolmol,CdP_LPT_mmolmol,ZnP_SPT_mmolmol,ZnP_LPT_mmolmol
12713,6,S,1,1,4,6572,52,-152,5114,10/1/18 20:35,10/1/18 20:35,1000,998.6,1,0,1130.6,433.1,1637.7,,,,,,,135.2949589,0.011676593,0.241818639,3227.267843,0.012162279,0.085549297,0.011636379,5.246160546,0.005622434,0.008007593,0.001902515,0.062032773,0.018777614,0.005085527,0.001701179,0.002645461,0.003963852,0.019766447,0.002046025,0.002008333,0.001936443,0.001849591,0.001199303,0.00246061,0.003596844,0.000345068,0.001179239,0.000964669,0.000460964,0.03363962,0.002727122,0.025653725,82.31487092,207.4450244,0.031710647,2.836457095,0.75892388,7.811923097,1.048413566,26.47268057,0.02064394,1.181137933,1.745007306,11.97852673,0.012461085,0.005769088,0.001306396,0.000175369,0.483597803,0.105125371,0.564904687,0.324511072,0,0,0,0,4.104554917,0.001192697,0.01720996,370.9555445,0.002297402,0.001623419,0.00021709,0.11090499,0.000729231,0.001462746,8.20E-05,0.00083495,0.000892092,0.000104134,0.000101186,0.000423654,0.000576939,0.000979929,1.70E-05,0.000117822,8.68E-05,5.66E-05,3.36E-05,4.86E-05,6.76E-05,1.99E-05,4.15E-05,4.94E-05,2.50E-05,0.002229807,0.000115169,0.000770498,7.862382892,6.463804377,0.002086622,0.512848572,0.025624191,0.929427977,0.09237259,1.907736827,1.887532576,0.007987075,0.773307356,0.04090825,1.917614007,82.31487092,7.862382892,0.281122087,0.029472288,0.048398468,0.010520947,0.037961595,0.021807144,0.026426891,0.00252419,0.061412467,0.002193606,0.001007773,3.66E-05,0.295438673,0.038288933,0.037582725,0.015229933,0.010742529,0.003987833,NaN,0.00012984,0.014427064,0.006747959,0.015513266,0.001226014,0.001058178,1.87E-05,24.84218757,27.94130841,6.428630907,3.583179825,2.674293173,1.316918462,0.156862003,0.033418535,13.56374915,29.91423404
12712,6,S,2,1,4,6572,52,-152,5114,10/1/18 20:35,10/1/18 20:35,750,746.6,1,0,1144.5,441.8,1585.8,,,,,Large transparent zooplankton on Sp,"Forgot to take a photo of the entire S, took a photo of the subsampled S (without AVS); AVS wedge does not have black specks",132.6192315,0.00812656,0.23707647,3110.322104,0.012656971,0.127147101,0.011407231,4.076764655,0.00402067,0.005425959,0.001058771,0.030652576,0.00956461,0.002644288,0.000961103,0.002006274,0.003144371,0.011390801,0.001022083,0.001336199,0.001103349,0.00099297,0.000581828,0.001202862,0.001748864,0.000166102,0.000636559,0.000596292,0.000248407,0.032321685,0.00115522,0.025148978,37.07573702,257.9731454,0.012649165,2.732846379,0.442979402,7.645939755,1.026397542,14.88080806,0.020665359,1.17518349,1.518246292,10.52484156,0.012309745,0.005699022,0.00128067,0.000171915,0.477724487,0.103848619,0.546138174,0.422829957,0,0,0,0,4.054704927,0.001178212,0.017000945,366.4502741,0.0022695,0.001603703,0.000214454,0.109558044,0.000720375,0.00144498,8.10E-05,0.000824809,0.000881258,0.000102869,1.00E-04,0.000418508,0.000569932,0.000968028,1.67E-05,0.000116392,8.58E-05,5.59E-05,3.32E-05,4.80E-05,6.68E-05,1.96E-05,4.10E-05,4.88E-05,2.47E-05,0.002202726,0.00011377,0.00076114,7.766893926,6.385301205,0.00206128,0.506620005,0.025312984,0.918140036,0.091250721,1.884567284,1.864608414,0.007890072,0.763915506,0.040411418,1.894324505,37.07573702,7.766893926,0.277707847,0.028891915,0.047810667,0.01039317,0.036700485,0.028414173,0.011903031,0.002493533,0.019819087,0.003773061,0.000335278,6.21E-05,0.285112302,0.042078302,0.040963396,0.013817021,0.011438915,0.001798025,NaN,5.33E-05,0.010882413,0.005217899,0.014530813,0.000938483,NaN,2.33E-05,20.89400422,8.03706812,5.158525235,1.06318498,1.905839732,1.081733389,0.189489784,0.019212295,8.595448069,10.96008464
12711,6,S,3,1,4,6572,52,-152,5114,10/1/18 20:35,10/1/18 20:35,550,548.6,1,O2 min ~ 17umol/kg,983.3,388.3,1524.8,,leak in Mn cartridge?,,,,,150.8820596,0.008483184,0.26971984,3528.702406,0.010542947,0.127057629,0.012978925,3.723834921,0.004133565,0.005735735,0.000892973,0.021840775,0.006996837,0.001837987,0.00079856,0.001962667,0.003003699,0.010040102,0.000729529,0.001308615,0.000963479,0.000807035,0.000416544,0.000889802,0.001308536,0.000133417,0.000547403,0.000553212,0.000211436,0.033760663,0.000855472,0.028612609,41.82498125,215.9275719,0.012261356,3.098016306,0.48779608,8.695801375,1.125655262,16.68906488,0.018889593,1.220008629,1.646305499,10.6347015,0.014327777,0.006633307,0.001457121,0.000195602,0.55604157,0.120873329,0.6127153,0.380383071,0,0,0,0,4.719424173,0.001371366,0.019788042,426.5253114,0.002641557,0.00186661,0.000249611,0.127518745,0.000838471,0.001681867,9.43E-05,0.000960027,0.001025729,0.000119733,0.000116344,0.000487118,0.000663366,0.001126724,1.95E-05,0.000135472,9.98E-05,6.51E-05,3.86E-05,5.58E-05,7.78E-05,2.28E-05,4.77E-05,5.68E-05,2.88E-05,0.002563836,0.000132421,0.00088592,9.040181123,7.432093185,0.002399202,0.589674154,0.029462738,1.068657857,0.10621016,2.193519025,2.170288142,0.009183553,0.889150103,0.047036375,2.204875823,41.82498125,9.040181123,0.32323465,0.032872645,0.05564864,0.012097003,0.041174468,0.025561742,0.013427759,0.002902317,0.022123588,0.004873719,0.000373792,8.02E-05,0.331576001,0.043732527,0.054355811,0.013999152,0.018210861,0.002436056,NaN,6.42E-05,0.014354164,0.006347835,0.016331582,0.001277839,NaN,3.46E-05,27.73100982,7.154014337,7.294562359,0.966387974,2.569188279,0.951777937,0.250762932,0.012002561,10.38462787,10.22959113
12710,6,S,4,1,4,6572,52,-152,5114,10/1/18 20:35,10/1/18 20:35,350,348.1,1,upper end of OMZ,1128.9,454.5,1596.1,,,"Forgot to take a photo of the entire Qp; zooplankton on Qp (not in pTM, proteins, eNd/proteins)",,,,128.931546,0.007014213,0.230619367,3014.753748,0.009328936,0.366841705,0.011088478,5.263816447,0.003454652,0.00481314,0.000675041,0.014719937,0.004792884,0.00126859,0.000608251,0.002115869,0.003401602,0.008050171,0.000528075,0.001075827,0.000773938,0.000621291,0.000320002,0.000652895,0.000931961,0.000103419,0.00040067,0.000445161,0.000162589,0.031482767,0.00057567,0.024449033,27.43790482,331.0246523,0.005354646,2.642045329,0.425322608,7.440616929,0.986141364,13.01458459,0.018931866,1.09407535,1.430700352,10.03268931,0.01247985,0.005777776,0.001244884,0.000167111,0.484326048,0.105283679,0.870203318,0.430279688,0,0,0,0,4.110735928,0.001194494,0.017235877,371.514163,0.002300862,0.001625864,0.000217417,0.111072001,0.000730329,0.001464948,8.21E-05,0.000836207,0.000893436,0.000104291,0.000101338,0.000424292,0.000577808,0.000981405,1.70E-05,0.000118,8.70E-05,5.67E-05,3.36E-05,4.86E-05,6.77E-05,1.99E-05,4.16E-05,4.95E-05,2.50E-05,0.002233165,0.000115342,0.000771658,7.874222782,6.47353816,0.002089764,0.513620866,0.025662778,0.930827594,0.092511693,1.91060967,1.890374993,0.007999103,0.774471872,0.040969853,1.920501724,27.43790482,7.874222782,0.281545426,0.028084594,0.048471351,0.010536791,0.058477663,0.028914795,0.00880884,0.002527991,0.005267011,0.002113501,0.000119376,3.53E-05,0.291791513,0.041793452,0.033211963,0.006957618,0.012918565,0.000939965,0.000557235,1.99E-05,0.011239402,0.004369161,0.01540707,0.000970386,0.000808569,4.20E-05,22.10447318,5.008047982,4.725961473,0.673304065,1.150200545,0.531986175,0.425815455,0.010300156,6.094670178,7.021317233
12709,6,S,5,1,4,6572,52,-152,5114,10/1/18 20:35,10/1/18 20:35,250,248.1,1,0,1153.6,494.3,1653.6,,,,,,,118.6287096,0.007641269,0.212242933,2781.45251,0.011016094,0.686188583,0.010195662,10.69894182,0.00346502,0.004531559,0.000754569,0.020613737,0.006516061,0.001794104,0.00070355,0.003425415,0.005871466,0.009776854,0.000858289,0.001141426,0.000982622,0.000864818,0.000585173,0.001264315,0.00180241,0.00019795,0.000741766,0.000638742,0.000305029,0.036551607,0.000668785,0.022493559,27.5675512,547.6492539,0.008725665,2.430650919,0.652244619,6.836520999,1.023080905,12.52377782,0.028654477,1.189049161,1.4229237,11.39791063,0.012212641,0.005654066,0.001144649,0.000153656,0.473956029,0.103029425,0.738639155,0.363093676,0,0,0,0,4.022719998,0.001168918,0.016866835,363.5595862,0.002251598,0.001591052,0.000212762,0.108693812,0.000714692,0.001433582,8.03E-05,0.000818303,0.000874306,0.000102058,9.92E-05,0.000415207,0.000565436,0.000960392,1.66E-05,0.000115473,8.51E-05,5.55E-05,3.29E-05,4.76E-05,6.63E-05,1.95E-05,4.07E-05,4.84E-05,2.45E-05,0.00218535,0.000112873,0.000755136,7.705625952,6.334931717,0.00204502,0.502623609,0.025113307,0.910897426,0.090530903,1.869701159,1.849899731,0.007827832,0.757889474,0.040092638,1.879381412,27.5675512,7.705625952,0.275517191,0.025823281,0.047433519,0.010311185,0.049636551,0.024399895,0.008850462,0.002473863,0.010058313,0.00178514,0.000185749,3.01E-05,0.284258656,0.037119064,0.029515462,0.006525711,0.008607102,0.000848243,NaN,2.73E-05,0.010078215,0.004383697,0.011221988,0.000891331,NaN,1.22E-05,15.89288247,2.255846598,2.999970769,0.306959003,1.000682714,0.285542631,0.460600343,0.004357805,4.376901024,3.473088004
12708,6,S,6,1,4,6572,52,-152,5114,10/1/18 20:35,10/1/18 20:35,120,118.1,1,base of upper halocline; start of stronger halocline,1.2,0.1,-0.3,no data file. Never started.,,,,,,585809.4401,30.9254202,1047.289843,13784285.09,26.05145271,219.8460564,50.39715313,6255.98301,14.97676379,21.60297554,2.631391445,26.18125671,13.40793342,3.005306924,2.311541822,6.032189529,8.801386703,31.57141746,1.317468833,4.609261357,2.983023335,2.145138238,0.489799078,1.323603935,1.558782115,0.273803892,1.416113751,1.790310984,0.577277939,119.5980026,2.648632126,111.0971592,121271.804,417247.4269,19.18915321,11972.47471,1158.138911,34134.84742,4258.85609,58324.14875,61.20298144,4456.062802,6096.66405,40349.47773,11.7404193,5.435442588,5.657999995,0.759521125,455.6297296,99.04562058,1045.949724,87.26647361,0,0,0,0,3867.174824,1.123719781,16.21465112,349501.9489,2.164535795,1.529531643,0.20453529,104.4909848,0.687057455,1.378150124,0.077238274,0.786661781,0.840499674,0.098111423,0.09533381,0.399152386,0.54357294,0.923256754,0.015971573,0.111008422,0.081807078,0.053338693,0.031623249,0.045742607,0.0637282,0.018712532,0.039093608,0.046521356,0.023560459,2.100850055,0.108508371,0.725937505,7407.675082,6089.981024,1.965945907,483.1888297,24.14225878,875.6760592,87.03037505,1797.406047,1778.370275,7.525156098,728.5844139,38.54238962,1806.711997,121271.804,7407.675082,264.8638595,127.6444799,45.59942334,9.912485707,70.28782145,5.864307026,38.93387287,2.37820722,6.440816488,0.233365292,0.37103744,0.0078672,280.5886982,128.1852999,1.318924356,NaN,1.157639907,0.208486578,0.033214143,0.003161817,0.331933535,0.025455369,0.013405838,NaN,0.000501459,1.86E-05,-324.9736281,112.9615404,-170.6539324,14.09394295,20.77711694,33.72077762,-43.22373458,0.049025377,836.2854385,33.38085125
12707,6,S,7,1,4,6572,52,-152,5114,10/1/18 20:35,10/1/18 20:35,60,58.1,1,upper particle gradient,792.3,432,1269.8,,,,,,,135.9362784,0.017282551,0.252552405,3270.567941,0.018227066,1.518936371,0.011666005,3.437619619,0.008552343,0.005360372,0.002114573,0.073725568,0.021950584,0.005313745,0.001714042,0.00223501,0.003163524,0.023023918,0.00245453,0.002340934,0.00249223,0.002350537,0.001850936,0.003839853,0.00568968,0.000516755,0.001718153,0.001361748,0.000684727,0.050612877,0.000614538,0.025819353,29.49163417,3008.378222,0.005929559,2.774417407,3.093535485,7.83540965,1.039623784,13.8285962,0.036147051,2.252453725,1.643952745,16.92361604,0.017781779,0.008232401,0.001309722,0.000175815,0.690086679,0.150012299,1.019668777,1.27171612,0,0,0,0,5.857137182,0.001701961,0.024558351,529.3478968,0.003278358,0.002316595,0.000309785,0.158259727,0.001040602,0.002087316,0.000116983,0.00119146,0.001273002,0.000148597,0.00014439,0.000604547,0.000823284,0.001398344,2.42E-05,0.000168131,0.000123903,8.08E-05,4.79E-05,6.93E-05,9.65E-05,2.83E-05,5.92E-05,7.05E-05,3.57E-05,0.003181901,0.000164344,0.001099489,11.21950031,9.223750131,0.002977578,0.73182708,0.036565329,1.326279529,0.131814275,2.722311318,2.693480159,0.011397434,1.103497787,0.058375448,2.736405902,29.49163417,11.21950031,0.401156925,0.029547333,0.069063875,0.015013231,0.068521742,0.085459323,0.009468182,0.00360198,0.007324367,0.005069206,0.000148107,8.36E-05,0.412959127,0.091871737,0.013670531,0.006925963,0.002786925,0.000302581,NaN,5.17E-06,0.003752742,0.002864663,0.007239778,0.000294547,0.000414486,6.85E-06,5.566940612,0.462851931,0.755393368,0.064860473,1.494912969,0.049346127,0.182106395,0.001765805,1.227282214,0.875328295
12706,6,S,8,1,4,6572,52,-152,5114,10/1/18 20:35,10/1/18 20:35,40,38.1,1,base of ML,538.5,226.9,825.8,,,,,,,258.4217521,0.022341505,0.467958393,6223.398286,0.043185776,2.854094284,0.022211181,2.797200439,0.011054067,0.009732404,0.001982451,0.059836733,0.018366346,0.00459805,0.001661883,0.002797058,0.003990589,0.023325412,0.002391512,0.002835481,0.002840415,0.002670047,0.002090394,0.004761292,0.006968082,0.000653775,0.002335675,0.001936388,0.000976139,0.069910466,0.001151257,0.049108949,58.22133968,7854.653388,0.01173686,5.289381874,3.850559067,14.94098263,1.901111269,26.49696917,0.065177811,3.284098665,3.065369151,24.33951999,0.026162494,0.012112407,0.00249361,0.000334738,1.015330874,0.220714475,1.390577463,1.578860717,0,0,0,0,8.617659776,0.002504111,0.036132927,778.8344265,0.004823478,0.003408427,0.000455789,0.232848991,0.001531047,0.003071087,0.000172119,0.001753007,0.00187298,0.000218633,0.000212443,0.000889476,0.001211305,0.002057397,3.56E-05,0.000247373,0.0001823,0.000118861,7.05E-05,0.000101933,0.000142013,4.17E-05,8.71E-05,0.000103669,5.25E-05,0.00468156,0.000241801,0.001617688,16.50735394,13.57098835,0.004380938,1.07674391,0.053798905,1.951367263,0.193939554,4.005361666,3.962942117,0.01676915,1.623586438,0.085888333,4.026099158,58.22133968,16.50735394,0.590225871,0.056255831,0.101614314,0.022089105,0.093446806,0.10609944,0.01869175,0.005299626,0.018530443,0.005558786,0.000342128,9.22E-05,0.606726651,0.122346773,0.005994549,0.000850724,0.00072817,0.000141011,NaN,2.58E-06,0.004962641,0.002464889,0.006742292,0.000325267,0.000345771,5.67E-06,21.1258467,0.661963274,3.270322905,0.090310105,0.103887867,0.066932721,0.13099983,0.001717657,0.638672284,0.973486277
12798,6,D,1,1,8,6583,52,-151.9999,5108,10/2/18 13:33,10/2/18 13:33,5065,5063.6,0.7114,BNL; bottom-40m,998.3,382.7,1459,,,,,,,153.0816421,0.015078793,0.273658486,3618.388388,0.008382751,0.058772832,0.013168844,10.62286262,0.015526325,0.028004303,0.007204121,0.235343231,0.069594402,0.018074311,0.005734112,0.005895929,0.008350974,0.055390918,0.005678679,0.005077178,0.004620722,0.004461272,0.002779329,0.005022375,0.007050653,0.000595368,0.001884587,0.0015202,0.000643561,0.06962334,0.016437415,0.029031358,695.0162983,219.1128355,0.27337289,12.12464779,6.40757865,9.035252181,3.645866711,305.5918025,0.110795577,1.401964632,2.038047208,11.35620518,0.014112494,0.006533638,0.001478443,0.000198464,0.547686743,0.119057142,0.66146273,0.376456946,0,0,0,0,4.64851226,0.00135076,0.019490716,420.1165368,0.002601866,0.001838564,0.00024586,0.125602706,0.000825873,0.001656596,9.28E-05,0.000945602,0.001010317,0.000117934,0.000114595,0.000479799,0.000653398,0.001109795,1.92E-05,0.000133437,9.83E-05,6.41E-05,3.80E-05,5.50E-05,7.66E-05,2.25E-05,4.70E-05,5.59E-05,2.83E-05,0.002525313,0.000130432,0.000872608,8.904347489,7.320421946,0.002363152,0.580813979,0.029020045,1.052600692,0.104614294,2.160560209,2.137678383,0.009045565,0.87579014,0.046329628,2.171746365,695.0162983,8.904347489,0.318377874,0.033353666,0.054812489,0.011915239,0.044450295,0.025297907,0.223132462,0.002858708,0.55121317,0.149346357,0.009007624,0.002443335,0.678269784,0.155604951,0.037949684,0.009219147,0.021288384,0.043273341,0.062294643,0.001090043,0.011367699,0.005633333,0.02422139,0.016948708,0.04690811,0.000808996,17.95909128,8.515833276,6.216875912,1.119021365,22.24882421,1.810383818,0.061442223,0.010380081,11.36503262,11.93450369
12797,6,D,2,1,8,6583,52,-151.9999,5108,10/2/18 13:33,10/2/18 13:33,4500,4497.1,0.7114,BNL; bottom-605m; BNL extends to 4200m,1035.1,384.4,1432.1,,,,,,,152.5735045,0.009064449,0.27268309,3591.905299,0.007258285,0.058081221,0.0131106,4.001531715,0.005954742,0.009590308,0.002300247,0.078584446,0.022562538,0.005740029,0.001908941,0.002465412,0.003574033,0.019145504,0.001858151,0.002017384,0.001732441,0.001533796,0.000891049,0.001687997,0.002393377,0.000207325,0.000716677,0.000672572,0.000258471,0.041303822,0.003834217,0.02890526,213.6257364,152.6263559,0.087406018,5.113972495,1.738852856,8.839087506,1.603256928,75.44181536,0.046991738,1.212670244,1.85059825,10.57305495,0.013610765,0.006301354,0.001471904,0.000197586,0.528215318,0.114824408,0.462529508,0.236363849,0,0,0,0,4.483247792,0.001302738,0.018797779,405.180503,0.002509364,0.001773199,0.000237119,0.121137264,0.000796511,0.001597701,8.95E-05,0.000911984,0.000974398,0.000113741,0.000110521,0.000462741,0.000630169,0.001070339,1.85E-05,0.000128693,9.48E-05,6.18E-05,3.67E-05,5.30E-05,7.39E-05,2.17E-05,4.53E-05,5.39E-05,2.73E-05,0.002435533,0.000125795,0.000841585,8.587779053,7.060165423,0.002279137,0.560164811,0.02798832,1.015178505,0.100895034,2.083747712,2.061679384,0.008723976,0.844653943,0.044682511,2.094536177,213.6257364,8.587779053,0.307058865,0.03320616,0.052863789,0.011491627,0.031081983,0.015883651,0.068583768,0.002757075,0.16764171,0.022055648,0.002743,0.000360921,0.361746896,0.044510451,0.070368041,0.020048611,0.02592039,0.026903838,0.037313199,0.000669408,0.024631413,0.009358889,0.023116692,0.004352226,NaN,0.000267582,28.77155263,17.42587447,10.55594223,2.24205746,68.30635217,3.359745219,0.108971698,0.021217927,17.8327271,22.8463268
12796,6,D,3,1,8,6583,52,-151.9999,5108,10/2/18 13:33,10/2/18 13:33,4000,3998.1,0.7114,above BNL,863.7,317.6,1421.3,,leak in Mn cartridge?,,,,,184.4609304,0.010522189,0.329747228,4318.849235,0.008564653,0.069555818,0.015868124,3.545960009,0.005731342,0.00925721,0.001799609,0.057564454,0.016625216,0.004365331,0.001486974,0.00244091,0.003557527,0.016713793,0.001481909,0.001915058,0.001516418,0.001366314,0.000747047,0.001350683,0.002071225,0.000188396,0.000723832,0.000712645,0.000270751,0.042926741,0.002235874,0.034980338,155.6284652,158.4369425,0.056209851,4.288569667,0.984109866,10.63539071,1.554619808,43.3689781,0.036957383,1.430969201,2.183746344,12.71178358,0.016311802,0.007551848,0.001781486,0.000239144,0.633038874,0.137611144,0.457918489,0.170414782,0,0,0,0,0.053768637,1.56E-05,0.000225446,4.859424365,3.01E-05,2.13E-05,2.84E-06,0.001452827,9.55E-06,1.92E-05,1.07E-06,1.09E-05,1.17E-05,1.36E-06,1.33E-06,5.55E-06,7.56E-06,1.28E-05,2.22E-07,1.54E-06,1.14E-06,7.42E-07,4.40E-07,6.36E-07,8.86E-07,2.60E-07,5.44E-07,6.47E-07,3.28E-07,2.92E-05,1.51E-06,1.01E-05,0.102995239,0.084674212,2.73E-05,0.006718187,0.00033567,0.012175273,0.001210058,0.024990873,0.024726202,0.000104629,0.010130132,0.000535888,0.025120261,155.6284652,0.102995239,0.367994247,0.040190327,0.063354531,0.013772123,0.030772122,0.011451873,0.049963954,3.31E-05,0.119660194,0.00025046,0.001960842,4.10E-06,0.396483656,0.044001625,0.08249839,0.026024542,0.020929966,0.019058637,NaN,0.000455986,0.04809458,0.020785592,0.027964511,0.000114956,NaN,4.91E-06,53.34393678,3266.199859,-15.28552911,393.0811032,-677.2909216,4.210035875,0.1550691,0.046259719,25.74545519,38.16459984
12795,6,D,4,1,8,6583,52,-151.9999,5108,10/2/18 13:33,10/2/18 13:33,3500,3497.1,0.7114,0,1085.3,364.5,1477.2,,,,,,,160.7168053,0.009193361,0.28736113,3767.446788,0.0076346,0.061452883,0.013826384,3.528572246,0.004879521,0.007692145,0.001396479,0.042034733,0.013045028,0.003278422,0.001181489,0.00217182,0.003226821,0.014014722,0.001206452,0.001612991,0.001247337,0.001078227,0.000607939,0.001149893,0.00161377,0.000158895,0.000618093,0.000612304,0.000225192,0.03489904,0.001720011,0.030479415,80.98072954,138.8191511,0.030952814,3.425787885,0.531453,9.268446254,1.226222918,24.25616726,0.023763664,1.241191762,1.974101809,11.08674761,0.012981206,0.006009888,0.001552263,0.000208373,0.503782987,0.109513263,0.409415582,0.188946753,0,0,0,0,4.275877443,0.00124248,0.017928298,386.4390847,0.002393295,0.00169118,0.000226152,0.115534121,0.000759669,0.0015238,8.54E-05,0.0008698,0.000929328,0.00010848,0.000105409,0.000441337,0.00060102,0.001020831,1.77E-05,0.00012274,9.05E-05,5.90E-05,3.50E-05,5.06E-05,7.05E-05,2.07E-05,4.32E-05,5.14E-05,2.61E-05,0.002322879,0.000119976,0.000802658,8.190555697,6.733601059,0.002173717,0.534254672,0.026693735,0.96822194,0.096228186,1.987365021,1.966317451,0.008320453,0.805584904,0.042615745,1.99765447,80.98072954,8.190555697,0.292856013,0.035019062,0.050418601,0.010960087,0.027512727,0.012697222,0.02599857,0.002629548,0.058571501,0.011540984,0.000963208,0.000188965,0.305239421,0.040593376,0.066889894,0.027677032,0.016102828,0.008454226,NaN,0.000221505,0.028983342,0.012226182,0.019643546,0.003124956,NaN,0.000154512,52.91564586,16.56802917,13.74489507,2.138746727,194.9472803,3.373728308,0.16962593,0.019411381,25.37322151,19.86695117
12794,6,D,5,1,8,6583,52,-151.9999,5108,10/2/18 13:33,10/2/18 13:33,3000,2995.1,0.7114,0,1102.6,422.3,1542.6,,,"a piece of lint got rinsed onto 25 mm Supor, but think it stuck to funnel",,,,138.7274347,0.009191411,0.247994202,3265.252346,0.007390098,0.054712754,0.011933972,3.822396149,0.005271433,0.008709876,0.001843834,0.060900342,0.018281208,0.004896114,0.001611275,0.002270722,0.003307048,0.017400537,0.001723784,0.00182448,0.001628491,0.001473727,0.000900153,0.001675088,0.002489019,0.000230362,0.000796809,0.000708968,0.000305196,0.030589915,0.002541579,0.026307921,74.6462959,142.8146251,0.029265681,2.941738213,0.634505488,8.004194721,1.060521958,26.06003604,0.021703108,1.1207263,1.764454256,9.590931583,0.012777529,0.005915591,0.001339806,0.000179853,0.495878538,0.10779498,0.351435503,0.16797347,0,0,0,0,4.208788127,0.001222985,0.017646999,380.3757833,0.002355744,0.001664645,0.000222603,0.113721369,0.00074775,0.001499891,8.41E-05,0.000856153,0.000914747,0.000106778,0.000103755,0.000434412,0.00059159,0.001004814,1.74E-05,0.000120815,8.90E-05,5.81E-05,3.44E-05,4.98E-05,6.94E-05,2.04E-05,4.25E-05,5.06E-05,2.56E-05,0.002286432,0.000118094,0.000790064,8.062044348,6.6279496,0.002139611,0.525872116,0.026274905,0.953030356,0.094718348,1.956182892,1.935465563,0.008189903,0.792945127,0.041947096,1.966310898,74.6462959,8.062044348,0.288261048,0.030226019,0.049627524,0.010788122,0.023616466,0.011287817,0.023964923,0.00258829,0.054678362,0.008669853,0.000898122,0.000142037,0.299466038,0.035203642,0.059858157,0.027369425,0.01124424,0.006671776,NaN,0.000184005,0.02813943,0.014310131,0.018638553,0.003043185,NaN,0.000131071,37.66203987,80.53150059,10.36981793,9.465734478,41.61028045,2.976297733,0.120975021,0.078680579,16.74836869,73.29032706
