EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,GEOTRC_EVENTNO,GEOTRC_SAMPNO,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,Sigma0,REFTMP,REFTMP_FLAG_W,BTL_DATE,BTL_TIME,BTL_ISO_DateTime_UTC,BTL_LAT,BTL_LON,SILICATE_D_CONC_BOTTLE_3fot83,Flag_SILICATE_D_CONC_BOTTLE_3fot83,PHOSPHATE_D_CONC_BOTTLE_d0rgav,Flag_PHOSPHATE_D_CONC_BOTTLE_d0rgav,NITRATE_D_CONC_BOTTLE_bugat8,Flag_NITRATE_D_CONC_BOTTLE_bugat8,NITRITE_D_CONC_BOTTLE_sxduhh,Flag_NITRITE_D_CONC_BOTTLE_sxduhh,OXYGEN_D_CONC_BOTTLE_n41f8b,Flag_OXYGEN_D_CONC_BOTTLE_n41f8b,SALINITY_D_CONC_BOTTLE_zva7jm,Flag_SALINITY_D_CONC_BOTTLE_zva7jm,SILICATE_D_CONC_FISH_7yvjjv,Flag_SILICATE_D_CONC_FISH_7yvjjv,PHOSPHATE_D_CONC_FISH_vdvft4,Flag_PHOSPHATE_D_CONC_FISH_vdvft4,NITRATE_D_CONC_FISH_0w2yqg,Flag_NITRATE_D_CONC_FISH_0w2yqg,NITRITE_D_CONC_FISH_txbmxd,Flag_NITRITE_D_CONC_FISH_txbmxd,SALINITY_D_CONC_FISH_yp29up,Flag_SALINITY_D_CONC_FISH_yp29up,SILICATE_D_CONC_PUMP_nttq7z,Flag_SILICATE_D_CONC_PUMP_nttq7z,PHOSPHATE_D_CONC_PUMP_l3cyv3,Flag_PHOSPHATE_D_CONC_PUMP_l3cyv3,NITRATE_D_CONC_PUMP_cm2gtk,Flag_NITRATE_D_CONC_PUMP_cm2gtk,NITRITE_D_CONC_PUMP_ggojec,Flag_NITRITE_D_CONC_PUMP_ggojec,OXYGEN_D_CONC_PUMP_vehiol,Flag_OXYGEN_D_CONC_PUMP_vehiol,SALINITY_D_CONC_PUMP_8noyqg,Flag_SALINITY_D_CONC_PUMP_8noyqg,SILICATE_D_CONC_UWAY_ajega0,Flag_SILICATE_D_CONC_UWAY_ajega0,PHOSPHATE_D_CONC_UWAY_f1jl3i,Flag_PHOSPHATE_D_CONC_UWAY_f1jl3i,NITRATE_D_CONC_UWAY_mvcqwu,Flag_NITRATE_D_CONC_UWAY_mvcqwu,NITRITE_D_CONC_UWAY_7caiyo,Flag_NITRITE_D_CONC_UWAY_7caiyo,OXYGEN_D_CONC_UWAY_ulgjid,Flag_OXYGEN_D_CONC_UWAY_ulgjid,SALINITY_D_CONC_UWAY_fwcxbm,Flag_SALINITY_D_CONC_UWAY_fwcxbm,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDOXY,CTDOXY_FLAG_W
33RR20180918,GP15,25,5,10,GSNIS-11,2,6856,14548,20181104,1546,5.0002,-152.0002,5114,806.8,5.5437,34.5468,2,27.267,5.5433,2,20181104,1610,2018-11-04T16:10Z,5.0002,-152.0002,71.07,2,2.91,2,41.11,2,0,2,50.83,2,34.5474,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.61,1,0.018,1,4.676,1,49.8,2
33RR20180918,GP15,25,5,11,GSNIS-12,2,6856,14548,20181104,1546,5.0002,-152.0002,5114,806.6,5.5446,34.5467,2,27.267,nd,9,20181104,1610,2018-11-04T16:10Z,5.0002,-152.0002,71.07,2,2.91,2,41.16,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.611,1,0.018,1,4.676,1,49.7,2
33RR20180918,GP15,25,5,12,GSNIS-13,2,6856,14548,20181104,1546,5.0002,-152.0002,5114,807.4,5.5426,34.5468,2,27.267,nd,9,20181104,1610,2018-11-04T16:10Z,5.0002,-152.0002,70.97,2,2.9,2,41.15,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.611,1,0.017,1,4.676,1,49.5,2
33RR20180918,GP15,25,5,13,GSNIS-14,2,6856,14547,20181104,1546,5.0002,-152.0002,5114,504.7,8.091,34.6057,2,26.964,8.0915,2,20181104,1616,2018-11-04T16:16Z,5.0002,-152.0002,43.11,2,2.69,2,37.95,2,0,2,30.03,2,34.6062,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.736,1,0.017,1,4.67,1,31.8,2
33RR20180918,GP15,25,5,14,GSNIS-15,2,6856,14547,20181104,1546,5.0002,-152.0002,5114,504.8,8.0913,34.6056,2,26.964,nd,9,20181104,1616,2018-11-04T16:16Z,5.0002,-152.0002,43.11,2,2.69,2,37.97,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.74,1,0.018,1,4.67,1,31.9,2
33RR20180918,GP15,25,5,15,GSNIS-16,2,6856,14547,20181104,1546,5.0002,-152.0002,5114,504.5,8.0911,34.6057,2,26.964,nd,9,20181104,1617,2018-11-04T16:17Z,5.0002,-152.0002,43.01,2,2.69,2,37.89,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.744,1,0.018,1,4.67,1,31.3,2
33RR20180918,GP15,25,5,16,GSNIS-17,2,6856,14546,20181104,1546,5.0002,-152.0002,5114,201.7,12.1073,34.6282,2,26.29,12.1889,3,20181104,1623,2018-11-04T16:23Z,5.0002,-152.0002,23.95,2,1.94,2,27.23,2,0.01,2,59.35,2,34.6278,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.717,1,0.017,1,4.668,1,58.1,2
33RR20180918,GP15,25,5,17,GSNIS-18,2,6856,14546,20181104,1546,5.0002,-152.0002,5114,201.7,12.1618,34.6241,2,26.276,nd,9,20181104,1623,2018-11-04T16:23Z,5.0002,-152.0002,23.65,2,1.93,2,27.03,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.712,1,0.017,1,4.669,1,72.7,2
33RR20180918,GP15,25,5,18,GSNIS-19,2,6856,14546,20181104,1546,5.0002,-152.0002,5114,201.7,12.1989,34.6314,2,26.275,nd,9,20181104,1623,2018-11-04T16:23Z,5.0002,-152.0002,23.95,2,1.94,2,27.33,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.708,1,0.017,1,4.668,1,72.2,2
33RR20180918,GP15,25,5,19,GSNIS-20,2,6856,14545,20181104,1546,5.0002,-152.0002,5114,150.6,19.8796,34.741,2,24.608,19.6009,3,20181104,1625,2018-11-04T16:25Z,5.0002,-152.0002,7.23,2,0.83,2,11.29,2,0.03,2,126.56,2,34.7594,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.48,1,0.022,1,4.661,1,129.6,2
33RR20180918,GP15,25,5,20,GSNIS-21,2,6856,14545,20181104,1546,5.0002,-152.0002,5114,151.5,19.5617,34.7467,2,24.695,nd,9,20181104,1625,2018-11-04T16:25Z,5.0002,-152.0002,7.33,2,0.84,2,11.35,2,0.03,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.453,1,0.022,1,4.66,1,123.4,2
33RR20180918,GP15,25,5,21,GSNIS-22,2,6856,14545,20181104,1546,5.0002,-152.0002,5114,151.1,19.5116,34.7458,2,24.708,nd,9,20181104,1625,2018-11-04T16:25Z,5.0002,-152.0002,7.13,2,0.83,2,11.34,2,0.03,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.423,1,0.023,1,4.662,1,123.5,2
33RR20180918,GP15,25,5,22,GSNIS-23,2,6856,14544,20181104,1546,5.0002,-152.0002,5114,124.7,26.1186,34.6742,2,22.762,26.114,2,20181104,1627,2018-11-04T16:27Z,5.0002,-152.0002,1.76,2,0.3,2,2.43,2,0.32,2,162.65,2,34.6781,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.963,1,0.036,1,4.641,1,161,2
33RR20180918,GP15,25,5,23,GSNIS-24,2,6856,14544,20181104,1546,5.0002,-152.0002,5114,125.3,26.1137,34.6742,2,22.763,nd,9,20181104,1627,2018-11-04T16:27Z,5.0002,-152.0002,1.86,2,0.31,2,2.43,2,0.33,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.934,1,0.036,1,4.642,1,159.5,2
33RR20180918,GP15,25,5,24,GSNIS-25,2,6856,14544,20181104,1546,5.0002,-152.0002,5114,125,26.1156,34.6748,2,22.763,nd,9,20181104,1627,2018-11-04T16:27Z,5.0002,-152.0002,1.66,2,0.3,2,2.41,2,0.32,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.919,1,0.037,1,4.641,1,158.9,2
33RR20180918,GP15,25,5,25,GSNIS-26,2,6856,14543,20181104,1546,5.0002,-152.0002,5114,98.3,28.5476,34.8255,2,22.092,28.5467,2,20181104,1628,2018-11-04T16:28Z,5.0002,-152.0002,0,2,0.17,2,0.62,2,0.04,2,197.52,2,34.831,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.613,1,0.043,1,4.61,1,197.4,2
33RR20180918,GP15,25,5,26,GSNIS-27,2,6856,14543,20181104,1546,5.0002,-152.0002,5114,98.6,28.5459,34.8285,2,22.095,nd,9,20181104,1629,2018-11-04T16:29Z,5.0002,-152.0002,0,2,0.17,2,0.57,2,0.04,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.604,1,0.042,1,4.61,1,197.3,2
33RR20180918,GP15,25,5,27,GSNIS-28,2,6856,14542,20181104,1546,5.0002,-152.0002,5114,81.4,28.6475,34.7526,2,22.003,28.6461,2,20181104,1630,2018-11-04T16:30Z,5.0002,-152.0001,0,2,0.13,2,0.24,2,0.02,2,197.62,2,34.7508,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.627,1,0.046,1,4.599,1,196.4,2
33RR20180918,GP15,25,5,28,GSNIS-29,2,6856,14542,20181104,1546,5.0002,-152.0002,5114,80.8,28.6456,34.7516,2,22.003,nd,9,20181104,1630,2018-11-04T16:30Z,5.0002,-152.0001,0,2,0.13,2,0.25,2,0.02,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.621,1,0.045,1,4.598,1,198.2,2
33RR20180918,GP15,25,5,29,GSNIS-30,2,6856,14542,20181104,1546,5.0002,-152.0002,5114,81,28.6471,34.7517,2,22.002,nd,9,20181104,1630,2018-11-04T16:30Z,5.0002,-152.0001,0,2,0.14,2,0.25,2,0.02,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.617,1,0.047,1,4.598,1,198.4,2
33RR20180918,GP15,25,5,30,GSNIS-31,2,6856,14542,20181104,1546,5.0002,-152.0002,5114,80.5,28.6466,34.7511,2,22.002,nd,9,20181104,1630,2018-11-04T16:30Z,5.0002,-152.0001,0,2,0.14,2,0.24,2,0.02,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.615,1,0.046,1,4.598,1,198.6,2
33RR20180918,GP15,25,5,31,GSNIS-32,2,6856,14541,20181104,1546,5.0002,-152.0002,5114,53,28.8779,34.583,2,21.796,28.8796,2,20181104,1632,2018-11-04T16:32Z,5.0002,-152.0002,0,2,0.1,2,0,2,0.01,2,197.02,2,34.5785,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.791,1,0.033,1,4.61,1,197.8,2
33RR20180918,GP15,25,5,32,GSNIS-33,2,6856,14541,20181104,1546,5.0002,-152.0002,5114,53,28.8813,34.5819,2,21.795,nd,9,20181104,1632,2018-11-04T16:32Z,5.0002,-152.0002,0,2,0.1,2,0,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.79,1,0.034,1,4.609,1,197.5,2
33RR20180918,GP15,25,5,33,GSNIS-34,2,6856,14540,20181104,1546,5.0002,-152.0002,5114,26.9,29.479,33.9282,2,21.102,29.4817,2,20181104,1634,2018-11-04T16:34Z,5.0002,-152.0002,0,2,0.04,2,0,2,0,2,195.07,2,33.9346,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.336,1,0.02,1,4.634,1,199.2,2
33RR20180918,GP15,25,5,34,GSNIS-35,2,6856,14540,20181104,1546,5.0002,-152.0002,5114,26.3,29.4817,33.9317,2,21.103,nd,9,20181104,1635,2018-11-04T16:35Z,5.0002,-152.0002,0,2,0.03,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.33,1,0.021,1,4.634,1,197.5,2
33RR20180918,GP15,25,5,35,GSNIS-36,2,6856,14540,20181104,1546,5.0002,-152.0002,5114,27.1,29.4848,33.933,2,21.103,nd,9,20181104,1635,2018-11-04T16:35Z,5.0002,-152.0002,0.1,2,0.03,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.325,1,0.02,1,4.634,1,196.9,2
33RR20180918,GP15,25,5,36,GSNIS-1,2,6856,14539,20181104,1546,5.0002,-152.0002,5114,2.9,29.3931,33.8844,2,21.096,29.3882,2,20181104,1637,2018-11-04T16:37Z,5.0002,-152.0002,0.1,2,0.03,2,0,2,0,2,194.9,2,33.886,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.3,1,0.019,1,4.635,1,197.9,2
33RR20180918,GP15,25,6,1,GF-5,2,6857,14552,20181104,1937,4.9995,-151.9905,5114,5075.1,1.4412,34.697,2,27.815,nd,9,20181104,1937,2018-11-04T19:37Z,4.9995,-151.9948,137.06,2,2.44,2,34.72,2,0,2,nd,9,34.6956,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.715,1,170,2
33RR20180918,GP15,25,6,2,GF-7,2,6857,14553,20181104,1937,4.9995,-151.9905,5114,5075.1,1.4412,34.697,2,27.815,nd,9,20181104,1937,2018-11-04T19:37Z,4.9995,-151.9947,140.28,2,2.44,2,35.16,2,0,2,nd,9,34.6928,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.715,1,170,2
33RR20180918,GP15,25,6,3,GF-27,2,6857,14554,20181104,1937,4.9995,-151.9905,5114,5034.5,1.4363,34.697,2,27.815,nd,9,20181104,1941,2018-11-04T19:41Z,4.9995,-151.9946,136.86,2,2.4,2,34.62,2,0,2,nd,9,34.6955,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.715,1,170,2
33RR20180918,GP15,25,6,4,GF-11,2,6857,14555,20181104,1937,4.9995,-151.9905,5114,5034.5,1.4363,34.697,2,27.815,nd,9,20181104,1941,2018-11-04T19:41Z,4.9995,-151.9946,137.35,2,2.41,2,34.69,2,0,2,nd,9,34.6953,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.715,1,170,2
33RR20180918,GP15,25,6,5,GF-13,2,6857,14556,20181104,1937,4.9995,-151.9905,5114,4952,1.4278,34.6972,2,27.815,nd,9,20181104,1945,2018-11-04T19:45Z,4.9995,-151.9943,137.25,2,2.41,2,34.68,2,0,2,nd,9,34.6955,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.715,1,170,2
33RR20180918,GP15,25,6,6,GF-21,2,6857,14557,20181104,1937,4.9995,-151.9905,5114,4952,1.4278,34.6972,2,27.815,nd,9,20181104,1945,2018-11-04T19:45Z,4.9995,-151.9943,137.55,2,2.42,2,34.71,2,0,2,nd,9,34.6953,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.715,1,170,2
33RR20180918,GP15,25,6,7,GF-15,2,6857,14558,20181104,1937,4.9995,-151.9905,5114,4571.4,1.391,34.697,2,27.814,nd,9,20181104,1954,2018-11-04T19:54Z,4.9995,-151.9939,138.33,2,2.42,2,34.82,2,0,2,nd,9,34.6959,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.714,1,170,2
33RR20180918,GP15,25,6,8,GF-31,2,6857,14559,20181104,1937,4.9995,-151.9905,5114,4571.4,1.391,34.697,2,27.814,nd,9,20181104,1955,2018-11-04T19:55Z,4.9995,-151.9938,138.23,2,2.41,2,34.8,2,0,2,nd,9,34.6949,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.714,1,170,2
33RR20180918,GP15,25,6,9,GF-37,2,6857,14560,20181104,1937,4.9995,-151.9905,5114,4058.9,1.4086,34.6941,2,27.807,nd,9,20181104,2006,2018-11-04T20:06Z,4.9995,-151.9932,141.85,2,2.46,2,35.4,2,0,2,nd,9,34.6904,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.714,1,161.7,2
33RR20180918,GP15,25,6,10,GF-19,2,6857,14561,20181104,1937,4.9995,-151.9905,5114,4058.9,1.4086,34.6941,2,27.807,nd,9,20181104,2006,2018-11-04T20:06Z,4.9995,-151.9932,142.24,2,2.47,2,35.44,2,0,2,nd,9,34.692,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.714,1,161.7,2
33RR20180918,GP15,25,6,11,GF-1,2,6857,14562,20181104,1937,4.9995,-151.9905,5114,3546.8,1.4923,34.6873,2,27.793,nd,9,20181104,2017,2018-11-04T20:17Z,4.9995,-151.9925,147.52,2,2.54,2,36.38,2,0,2,nd,9,34.6859,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.713,1,149.1,2
33RR20180918,GP15,25,6,12,GF-3,2,6857,14563,20181104,1937,4.9995,-151.9905,5114,3546.8,1.4923,34.6873,2,27.793,nd,9,20181104,2017,2018-11-04T20:17Z,4.9995,-151.9925,147.42,2,2.54,2,36.33,2,0,2,nd,9,34.6857,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.713,1,149.1,2
33RR20180918,GP15,25,6,13,GF-6,4,6857,14564,20181104,1937,4.9995,-151.9905,5114,3037.7,1.7129,34.6751,3,27.764,nd,9,20181104,2028,2018-11-04T20:28Z,4.9995,-151.992,65.11,3,2.97,3,41.12,3,0,3,nd,9,34.5504,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.711,1,124.1,3
33RR20180918,GP15,25,6,14,GF-14,4,6857,14565,20181104,1937,4.9995,-151.9905,5114,3037.7,1.7129,34.6751,3,27.764,nd,9,20181104,2029,2018-11-04T20:29Z,4.9995,-151.9919,65.6,3,2.96,3,41.08,3,0,3,nd,9,34.5494,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.711,1,124.1,3
33RR20180918,GP15,25,6,15,GF-16,2,6857,14566,20181104,1937,4.9995,-151.9905,5114,2832.3,1.8017,34.6701,2,27.752,nd,9,20181104,2033,2018-11-04T20:33Z,4.9995,-151.9916,153.09,2,2.69,2,38.27,2,0,2,nd,9,34.6686,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.712,1,118.3,2
33RR20180918,GP15,25,6,16,GF-18,2,6857,14567,20181104,1937,4.9995,-151.9905,5114,2832.3,1.8017,34.6701,2,27.752,nd,9,20181104,2034,2018-11-04T20:34Z,4.9995,-151.9916,152.9,2,2.68,2,38.38,2,0,2,nd,9,34.6674,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.712,1,118.3,2
33RR20180918,GP15,25,6,17,GF-2,2,6857,14568,20181104,1937,4.9995,-151.9905,5114,2628.3,1.8567,34.6668,2,27.744,nd,9,20181104,2039,2018-11-04T20:39Z,4.9995,-151.9914,151.92,2,2.7,2,38.38,2,0,2,nd,9,34.6661,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.711,1,115.3,2
33RR20180918,GP15,25,6,18,GF-48,2,6857,14569,20181104,1937,4.9995,-151.9905,5114,2628.3,1.8567,34.6668,2,27.744,nd,9,20181104,2039,2018-11-04T20:39Z,4.9995,-151.9914,151.92,2,2.71,2,38.39,2,0,2,nd,9,34.6651,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.711,1,115.3,2
33RR20180918,GP15,25,6,19,GF-26,2,6857,14570,20181104,1937,4.9995,-151.9905,5114,2425.6,1.9439,34.6614,2,27.732,nd,9,20181104,2044,2018-11-04T20:44Z,4.9995,-151.9911,149.97,2,2.72,2,38.59,2,0,2,nd,9,34.6602,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.71,1,111.3,2
33RR20180918,GP15,25,6,20,GF-44,2,6857,14571,20181104,1937,4.9995,-151.9905,5114,2425.6,1.9439,34.6614,2,27.732,nd,9,20181104,2044,2018-11-04T20:44Z,4.9995,-151.9911,149.77,2,2.73,2,38.63,2,0,2,nd,9,34.6602,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.71,1,111.3,2
33RR20180918,GP15,25,6,21,GF-47,2,6857,14572,20181104,1937,4.9995,-151.9905,5114,2222.2,2.0629,34.654,2,27.715,nd,9,20181104,2049,2018-11-04T20:49Z,4.9995,-151.9908,147.91,2,2.75,2,39.15,2,0,2,nd,9,34.6525,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.709,1,105.1,2
33RR20180918,GP15,25,6,22,GF-49,2,6857,14573,20181104,1937,4.9995,-151.9905,5114,2222.2,2.0629,34.654,2,27.715,nd,9,20181104,2050,2018-11-04T20:50Z,4.9995,-151.9908,147.33,2,2.74,2,39.03,2,0,2,nd,9,34.6523,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.709,1,105.1,2
